Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Zwrot,Rolling Beta
2006-01-27,28.564,29.5356,28.2857,29.0146,2539753.3915285,0.029627710727935463,1.4620990478628042
2006-01-30,29.2217,29.4653,28.3194,29.0146,1633879.3922765,0.0,1.4317929114430397
2006-01-31,27.7993,27.7993,25.0172,25.3669,13740613.595499,-0.12571946537260548,1.4368209903003726
2006-02-01,24.3229,25.9187,23.9744,25.0876,5418367.2260039,-0.011010411205153225,1.9139062285895432
2006-02-02,25.7463,25.9187,25.2956,25.6095,4208172.4238865,0.020803105916867404,1.9130618863703799
2006-02-03,25.5036,26.1324,24.947,25.1906,3711362.7811053,-0.016357211191159515,1.9009001661442284
2006-02-06,25.6451,26.0602,25.5749,25.8888,2223640.034237,0.02771668797090987,1.835874343254239
2006-02-07,26.1324,26.4762,25.7115,26.1661,2491700.4975946,0.010711195574920396,1.7471908315642297
2006-02-08,25.26,25.3669,24.2527,25.1232,3538778.809386,-0.039856914098776675,1.7302202231635813
2006-02-09,25.6095,25.6095,25.1588,25.26,2223337.8474337,0.005445166220863662,1.7985177656468194
2006-02-10,25.2956,25.3669,24.1515,24.3586,1769624.6119471,-0.0356848772763263,1.7993216547533422
2006-02-13,23.178,23.9435,23.1423,23.5584,3502288.9740585,-0.03285082065471745,1.8043375143141704
2006-02-14,23.8366,24.2527,23.6296,23.9435,1373499.2505581,0.016346610975278564,1.8385795094443378
2006-02-15,24.5319,25.0876,24.4607,25.0876,1906667.8848963,0.047783323240127684,1.9333850682769953
2006-02-16,24.6716,24.947,24.1871,24.1871,1447465.4417048,-0.035894226629888726,1.944887716517123
2006-02-17,24.4289,25.3312,24.3586,25.1906,3599109.2104508,0.04148905821698334,1.9545592847719595
2006-02-20,25.3669,25.6095,25.1906,25.4332,1635563.7462109,0.009630576484879194,1.8533883706318037
2006-02-21,25.4332,25.6095,25.0172,25.3669,1797084.1502254,-0.0026068288693518182,1.8045521526225152
2006-02-22,25.3669,25.9553,25.1906,25.8888,1963177.8555514,0.020574055166378225,1.7999780780036112
2006-02-23,25.9187,26.3394,25.7463,25.8522,2459075.7457097,-0.0014137387596180329,1.831809051310308
2006-02-24,25.7463,25.8522,25.4015,25.7115,1556948.4474413,-0.005442476849165545,1.8432974181890565
2006-02-27,25.7115,26.1979,25.7115,25.9187,2146590.7069428,0.008058650798280942,1.826370576761073
2006-02-28,25.26,25.6095,24.8449,24.9816,2986045.9160316,-0.03615536273038389,1.8496035093106966
2006-03-01,25.3669,25.5749,25.0172,25.3312,1390765.4360497,0.013994299804656274,1.6784057636162444
2006-03-02,25.6769,25.8522,25.4015,25.7829,1650445.6674402,0.017831764780192216,1.68503740202481
2006-03-03,25.7463,26.0265,25.3669,26.0265,901208.27654712,0.009448122592881303,1.6615249180703682
2006-03-06,26.0602,26.1324,25.8175,25.9899,662489.00950066,-0.0014062590052446033,1.6285597844211133
2006-03-07,25.8522,25.8522,25.0172,25.6769,2422670.0242347,-0.012043139835089756,1.6150875077200804
2006-03-08,25.4015,25.5392,24.01,24.1871,2229587.1951386,-0.058021022787018595,1.5486530120255082
2006-03-09,24.4953,24.6716,23.9069,24.3229,1432859.7462132,0.005614563134894279,1.5451354302653508
2006-03-10,24.4953,24.5319,23.801,24.2883,1350978.5453945,-0.0014225277413466575,1.5594810202570464
2006-03-13,24.5319,24.7399,24.2527,24.4953,757515.85548318,0.008522622003186653,1.5363341959392443
2006-03-14,24.2527,24.6716,24.1515,24.3229,1107922.7419546,-0.007038084857095006,1.5385637346356074
2006-03-15,24.7033,25.1232,24.6716,24.8449,1392621.1330169,0.02146125667580745,1.1904122293290025
2006-03-16,25.0172,25.1906,24.6716,25.1588,1623008.9748996,0.012634383716577657,1.2115871848372441
2006-03-17,25.4679,25.8888,24.8449,24.8449,6574610.7800891,-0.012476747698618396,1.1779374266923337
2006-03-20,25.4015,25.9553,25.3312,25.3669,1731390.1930131,0.021010348200234397,1.2057719240388516
2006-03-21,25.4015,25.8888,25.0172,25.4679,1863627.5535034,0.003981566529611458,1.2175214057990746
2006-03-22,25.3669,25.8888,25.1588,25.5036,1399331.5492464,0.0014017645742285811,1.2015123722192858
2006-03-23,25.7829,26.8257,25.7829,26.7545,3023070.5493099,0.04904797754042578,1.1605355564325095
2006-03-24,27.105,27.626,27.0694,27.1705,2460016.5747261,0.015548786185501484,1.2274972436907825
2006-03-27,27.4498,27.6924,27.313,27.626,1044264.1322832,0.016764505621906123,1.1867905905275433
2006-03-28,27.626,27.729,27.3476,27.626,990541.34162807,0.0,1.1519917847826486
2006-03-29,27.52,28.1123,26.8604,27.9717,1237385.3837564,0.0125135741692608,1.1170684968751694
2006-03-30,28.1441,29.4306,28.1441,29.187,1944953.1875188,0.043447484421754945,1.0747211790784368
2006-03-31,29.5356,29.7802,28.1797,28.8422,911896.96646503,-0.011813478603487915,1.0622577873797385
2006-04-03,28.98,30.4023,28.98,30.3666,1486965.7221962,0.05285311106642343,1.0673734235468038
2006-04-04,30.3666,30.7152,30.0219,30.5101,1251739.7761333,0.004725586664295678,1.1953047023032686
2006-04-05,30.7518,31.6185,30.7518,31.0658,1560544.5742445,0.018213640728807823,1.1910929834185149
2006-04-06,31.7254,31.7957,31.1331,31.3402,1186723.9219537,0.008832864436132404,1.1693560137345564
2006-04-07,31.7957,32.7336,31.7957,32.489,2670627.2768548,0.03665579670838093,1.1628705551967442
2006-04-10,32.8704,34.05,32.8348,33.4279,2005261.7812887,0.028899011973283484,1.2607826676485443
2006-04-11,34.1559,34.6432,33.1477,33.322,2777328.2948045,-0.0031680123489659096,1.2764766354614971
2006-04-12,33.0119,33.5994,32.6624,33.4616,3082008.3988174,0.0041894244042972595,1.3581643949873874
2006-04-13,33.8786,35.9654,33.8786,35.2672,2837353.3937382,0.05396036053267039,1.3663701995044908
2006-04-18,37.1816,38.5693,36.3102,36.8321,2247450.4851384,0.044372674893385256,1.4365613285891097
2006-04-19,38.397,38.5693,35.0939,35.4435,2608633.290708,-0.03770080989137181,1.4899745964596898
2006-04-20,35.9654,37.0035,35.2672,37.0035,1590284.5325229,0.04401371196411197,1.572681166812941
2006-04-21,35.4435,38.397,34.7492,37.0035,1838519.0493233,0.0,1.655423474305947
2006-04-24,38.0483,38.7426,37.3521,38.5693,2308017.6511213,0.042314916156579674,1.3872644219358516
2006-04-25,38.5693,38.9198,37.1816,38.9198,1973963.1206333,0.009087538534534145,1.4229804487310846
2006-04-26,39.6122,40.6551,39.2636,40.4799,2291235.379892,0.04008499529802312,1.4101595572968109
2006-04-27,41.6961,41.6961,36.8321,37.7036,4042136.8713474,-0.06858465559450488,1.4385656955090322
2006-04-28,38.0483,39.2636,37.1816,39.0922,3412494.840453,0.03682937438334788,1.734536384985361
2006-05-02,39.436,40.3065,39.2636,39.9579,2220761.4712862,0.022145082650758985,1.7892583898555199
2006-05-04,40.1351,43.4343,39.436,42.5666,3698965.8530727,0.06528621373996124,1.9162573647610635
2006-05-05,43.4343,43.9552,40.8294,42.739,2334343.2100554,0.004050123805988681,1.9572148248383112
2006-05-08,46.2144,47.4296,44.6486,45.8658,2959456.5926712,0.07316034535202043,1.9646102689007863
2006-05-09,45.1696,45.8658,43.4343,44.1276,4129072.172412,-0.037897518412411846,2.074163788339621
2006-05-10,45.1696,46.043,44.6486,44.8277,1929171.974978,0.015865354109446228,2.127105548794053
2006-05-11,46.2144,47.603,45.6925,46.9087,3844046.6719235,0.04642218985136437,2.0735076265452053
2006-05-12,46.9087,47.0821,45.3429,45.5201,2226479.1363681,-0.02960218466936848,1.9635476648646626
2006-05-15,44.8277,44.9982,40.6551,41.8723,3903502.7042998,-0.08013602782067697,2.003635704456107
2006-05-16,40.3065,41.5227,38.5693,40.3065,5065366.3098604,-0.03739464992369668,2.172927441213361
2006-05-17,41.8723,42.3894,37.7036,38.397,3302766.7622575,-0.047374492947787616,2.224434954787668
2006-05-18,36.8321,39.0922,36.8321,38.2207,3306745.035946,-0.004591504544625868,2.1369264908993895
2006-05-19,38.7426,39.0922,36.4873,37.5264,3490829.7597144,-0.018165549034946937,2.132608161545251
2006-05-22,35.7891,36.1378,33.843,33.9489,6679406.2558256,-0.09533288564850351,2.117846405900701
2006-05-23,34.7492,37.1816,32.3128,37.1816,6403391.3219763,0.09522252561938682,2.0261226989959242
2006-05-24,36.1378,38.7426,34.0876,34.9216,4773564.9712571,-0.06078275275942957,2.127673505332909
2006-05-25,34.6076,35.7891,33.9123,35.6159,3326623.9430769,0.019881677815449583,2.0744412180625185
2006-05-26,36.8321,37.5264,35.0939,36.4873,3420215.6613545,0.024466600591308785,2.0506768220752503
2006-05-29,37.1816,37.8749,36.1378,36.6597,1551358.510802,0.004724931688560252,2.035407790285289
2006-05-30,36.1378,36.3102,35.0939,35.9654,1305163.495313,-0.0189390529655179,2.0344452984272303
2006-05-31,34.6076,36.1378,34.0876,34.0876,2604557.403413,-0.05221129196394314,2.049180602748752
2006-06-01,34.9216,34.9216,33.0466,33.0466,3451516.3988951,-0.030538964315469652,2.0362231064506418
2006-06-02,34.05,34.2629,33.0466,33.9855,2303888.8032525,0.02841139481822652,1.9831503405183641
2006-06-05,34.0876,35.9654,33.9489,35.0939,1877495.9547327,0.03261390887290161,1.9221016400108306
2006-06-06,34.4005,34.9216,33.7409,34.0193,2200797.4118602,-0.030620706162609368,1.9516533186219325
2006-06-07,34.4005,34.4005,33.219,33.4279,2118051.1883365,-0.017384249528943907,1.9502843227665723
2006-06-08,31.7254,32.3128,30.9954,31.0975,5122932.376663,-0.0697142207557161,1.932634637505279
2006-06-09,31.7601,31.8969,30.0931,30.5794,3683695.5543023,-0.016660503255888748,1.9704017544163754
2006-06-12,29.6387,29.916,28.355,28.9086,3724934.1877445,-0.05463808969436945,1.947064144563615
2006-06-13,26.0958,28.77,26.0958,28.3194,4865836.828961,-0.02038147817604441,1.8969250496279972
2006-06-14,28.564,29.7802,27.7993,28.665,4169668.0098706,0.01220364838238086,1.7820876336738967
2006-06-16,31.2738,31.6185,29.7445,30.0931,4239542.7370829,0.04982033839176703,1.7776722111767782
2006-06-19,30.7152,30.7152,29.9872,30.2645,1768055.5251438,0.005695657808600707,1.761619999277183
2006-06-20,30.0931,30.5794,29.8495,30.5794,1608651.4671948,0.010404929868327528,1.666337039440428
2006-06-21,30.5794,30.8231,30.3001,30.7518,1855742.6586674,0.005637782297886806,1.5940706061268557
2006-06-22,31.6541,32.1048,30.6469,30.6469,2097324.9120253,-0.0034111824348493913,1.5853374406812641
2006-06-23,30.8885,30.9954,30.0219,30.5794,1154387.857118,-0.0022025066156772244,1.5777097700246618
2006-06-26,30.5794,31.7957,30.5794,31.6907,819540.9949087,0.036341458629011614,1.5656198611490368
2006-06-27,32.0047,34.05,32.0047,33.6687,2786216.3252142,0.06241578759699218,1.5806792816170245
2006-06-28,33.1853,34.7492,32.7683,34.5729,2043766.1953046,0.02685580375838681,1.480600364014775
2006-06-29,34.7492,35.6159,34.4005,35.6159,2951787.6939008,0.030168137471835,1.4732902145384166
2006-06-30,37.5264,38.5693,37.1816,37.5264,3584775.5869264,0.0536417723544822,1.467294560138901
2006-07-03,38.2207,38.7426,37.0035,38.2207,2460894.0587425,0.018501641511042832,1.5007865013948138
2006-07-04,38.397,39.9579,38.397,38.9198,2247628.0588269,0.018291135431847128,1.4997281525642419
2006-07-05,40.059,40.8256,38.1553,38.7243,2210866.1515322,-0.005023150170350377,1.4305252703807696
2006-07-06,38.9198,41.204,38.9198,41.204,2018980.6467803,0.06403472754833528,1.2899118081441405
2006-07-07,41.7789,43.1155,41.204,42.9239,3131348.9616037,0.04174109309775753,1.3029057014054337
2006-07-10,41.5902,44.0708,41.3957,43.8754,2058395.7749766,0.022167137655245472,1.3260604278402048
2006-07-11,44.2595,44.6399,43.1155,43.495,3072756.9134896,-0.008670006427291876,1.3227545537736098
2006-07-12,45.0213,46.1653,44.8306,45.7859,4141159.644543,0.052670421887573315,1.325434773917194
2006-07-13,45.4045,45.4045,41.9696,41.9696,2875245.1266066,-0.08335098796791152,1.3512197050649961
2006-07-14,40.4442,43.495,40.059,41.7789,2575614.969069,-0.004543765010864953,1.4202401015988018
2006-07-17,42.5406,42.5406,39.2983,40.059,2159137.1707131,-0.041166713340944905,1.4502146689724933
2006-07-18,40.059,42.5406,40.059,42.1602,2008071.8070263,0.0524526323672585,1.5120853662670675
2006-07-19,42.1602,42.7351,41.204,42.1602,2044213.7640751,0.0,1.5287504994773957
2006-07-20,43.6846,43.8754,42.9239,43.495,3031598.2401294,0.03166019136531606,1.5297280348435092
2006-07-21,42.7351,42.9239,41.5902,41.5902,1416399.392197,-0.04379353948729725,1.444211339740848
2006-07-24,41.5902,42.1602,40.6349,41.0143,1151863.4031016,-0.013847012036489414,1.3916072243413045
2006-07-25,41.7789,42.5406,41.5902,42.1602,2278496.8042364,0.02793903589723601,1.3878159821981735
2006-07-26,42.7351,43.6846,42.351,43.3062,2763484.8161981,0.027182034240824215,1.351414327075029
2006-07-27,44.0708,46.5467,43.6846,46.1653,4508257.4192929,0.06602056980293836,1.4437557538757997
2006-07-28,46.5467,46.5467,45.21,45.7859,2433116.7570215,-0.008218293826748768,1.4788146246842264
2006-07-31,46.355,46.9308,45.5952,45.7859,1726049.4826033,0.0,1.4915470198037375
2006-08-01,46.355,46.7421,44.0708,44.0708,1155803.2544131,-0.037459130430984255,1.5680600321277833
2006-08-02,44.2595,45.0213,43.1155,44.2595,1352365.9047387,0.004281746644036577,1.5962505245559218
2006-08-03,44.8306,45.0213,43.1155,43.495,1724082.6722755,-0.017273127803070665,1.575229150680843
2006-08-04,44.0708,44.6399,42.9239,44.2595,2217355.379483,0.01757673295781137,1.4915679620530222
2006-08-07,44.0708,44.4503,42.351,43.495,1136996.020069,-0.017273127803070665,1.4858040733206863
2006-08-08,43.8754,44.2595,43.3062,43.8754,708172.17736899,0.008745832854351043,1.489258307528527
2006-08-09,44.0708,45.0213,43.495,44.6399,1760047.0556357,0.017424342570096174,1.55150342904051
2006-08-10,44.6399,44.6399,43.3062,44.2595,793555.00671228,-0.008521524465780472,1.515813946310655
2006-08-11,44.6399,45.4045,43.495,43.495,1418229.1280986,-0.017273127803070665,1.4891616444191584
2006-08-14,43.3062,43.6846,42.351,42.9239,789831.15146642,-0.013130244855730444,1.404130196820448
2006-08-16,43.6846,43.6846,41.9696,42.7351,1266947.7683462,-0.004398481964593137,1.3890661655461318
2006-08-17,43.1155,43.3062,41.9696,41.9696,1485791.2435896,-0.017912675997014182,1.3558241185533624
2006-08-18,42.1602,42.9239,41.3957,42.5406,2420308.6057102,0.013605085585757237,1.4091485256094414
2006-08-21,42.9239,43.1155,42.1602,43.1155,1055758.6536765,0.013514148836640816,1.3597131152588637
2006-08-22,43.6846,44.0708,42.9239,43.495,926829.77138289,0.008801938977861745,1.34038479552371
2006-08-23,43.6846,43.8754,43.3062,43.6846,974578.40162825,0.004359121738130911,1.3342364820870236
2006-08-24,42.9239,43.3062,41.9696,42.1602,1444813.2592459,-0.03489559249712715,1.338086358812101
2006-08-25,42.351,42.7351,39.2983,40.2545,2547371.4066103,-0.04520139847533933,1.304511000043133
2006-08-28,40.059,40.059,38.7243,39.2983,1142921.3736755,-0.023753866027400705,1.2083757823907957
2006-08-29,40.059,41.204,39.8693,40.4442,1833495.0639136,0.029159022145996305,1.2184486735723041
2006-08-30,40.6349,41.9696,40.4442,41.5902,2225875.8012042,0.028335336092690788,1.1781713056118364
2006-08-31,41.9696,42.351,40.6349,40.8256,1482557.5332618,-0.018384138571105768,1.1332813059132032
2006-09-01,40.8256,41.5902,40.5194,40.9796,613366.51966515,0.0037721429691173203,1.1395751021836213
2006-09-04,41.3957,43.8407,41.3957,43.4564,2233913.3471057,0.06043982859764374,1.193812131964638
2006-09-05,43.6846,45.4045,43.5701,45.4045,2271287.9355479,0.044828839940722176,1.2276090069439123
2006-09-06,45.21,46.1653,44.5658,44.8306,1776812.7117831,-0.012639716327676798,1.2537339635948275
2006-09-07,44.2595,45.0598,43.7241,43.8407,1123033.120561,-0.0220809000994856,1.2408998959872548
2006-09-08,44.22,44.4859,42.9596,43.1155,1167629.0390031,-0.016541706678953605,1.239666434095914
2006-09-11,41.9696,42.1207,41.0548,41.5902,1362404.5295747,-0.03537706857162726,1.1447911380906068
2006-09-12,41.5902,42.0447,39.9492,41.7404,2817347.7966073,0.003611427692100433,1.1741711542522526
2006-09-13,41.855,41.855,40.6744,41.3957,2983758.2269333,-0.008258186313499727,1.14052510115514
2006-09-14,41.7789,42.351,40.7495,40.864,1410793.8789184,-0.012844329241926133,1.0803974471181557
2006-09-15,40.6349,40.6349,39.4504,39.6036,3804715.6575796,-0.030843774471417285,1.0962715383237758
2006-09-18,40.0243,40.2141,39.565,40.059,1412125.162361,0.011498954640487113,1.2082332389480523
2006-09-19,40.2892,40.5945,39.0681,39.1846,1465068.0826063,-0.02182780398911588,1.2021588655838995
2006-09-20,39.1846,39.1846,36.6857,37.1056,3906086.3495457,-0.05305655793347386,1.2103652312837279
2006-09-21,37.199,38.0223,36.8369,37.9636,2883924.4300491,0.02312319434263288,1.285014140671374
2006-09-22,37.7729,38.4596,37.199,37.5832,2916188.8423439,-0.010020124540349173,1.289356642023901
2006-09-25,38.1553,38.4596,36.9332,37.6766,1475212.6285898,0.00248515294067575,1.360146553714681
2006-09-26,38.1138,39.1085,37.9636,38.8389,1573254.0735067,0.03084938662193526,1.5031025833109113
2006-09-27,38.9198,39.7547,37.4117,38.1553,3289795.5754544,-0.017600910427432392,1.5408941931922158
2006-09-28,38.7243,39.565,38.5741,39.4889,1528148.2797367,0.0349518939701694,1.6155391021064929
2006-09-29,39.4504,39.4504,38.1947,38.4201,763253.25097492,-0.02706583368997373,1.6615367953838518
2006-10-02,38.5337,39.0681,37.9636,38.4596,1786818.1064551,0.001028107683217927,1.6700900114322335
2006-10-03,38.1947,39.2251,37.9636,38.0964,1839348.7649791,-0.009443675961268383,1.662534122998549
2006-10-04,37.7729,38.994,37.6188,38.7243,1137976.3099051,0.016481872302894773,1.6632790756313056
2006-10-05,39.3396,39.3396,38.7639,38.8803,1477358.0510488,0.004028478242343869,1.6744762466985517
2006-10-06,38.8803,39.2251,38.6136,38.9198,754142.99384388,0.0010159386630248513,1.5649947053867832
2006-10-09,39.2983,41.0143,39.2983,41.0143,1904897.3402242,0.053815795559072566,1.5026427817215613
2006-10-10,41.2859,42.2749,40.9796,41.0904,3101364.969309,0.0018554504160743779,1.5671925414518164
2006-10-11,41.5902,41.5902,40.71,41.4746,2409482.841366,0.00935011584214318,1.4999356288433865
2006-10-12,41.1703,41.8945,40.864,41.4746,2307239.8575967,0.0,1.4767323206137968
2006-10-13,41.9301,43.1907,41.4746,43.1155,2691425.2057071,0.03956397409498824,1.4197360515887567
2006-10-16,43.2302,43.8754,42.7708,43.8407,1732528.3261278,0.01681993714557417,1.4592956473008964
2006-10-17,43.9157,45.366,43.9157,44.3347,1934620.6834206,0.011268068256209407,1.4048703322360148
2006-10-18,44.3751,45.5567,43.6105,45.4045,2903581.1104588,0.024130083207961173,1.1707371351304672
2006-10-19,45.0213,45.366,44.5263,45.366,1412724.3437544,-0.0008479335748659,1.167528128309093
2006-10-20,45.5952,45.7859,43.7617,44.145,1580674.7844902,-0.026914429308292465,1.1459274681192755
2006-10-23,44.0304,44.8306,42.8864,43.5363,975744.57269381,-0.013788651036357624,1.1764813687489846
2006-10-24,43.6846,44.0708,42.7351,43.0394,2053258.5993209,-0.011413464166683762,1.1159459593659555
2006-10-25,42.7351,43.0394,41.5902,41.7404,1807131.0826024,-0.03018164751367347,1.17937039114961
2006-10-26,42.8864,43.8407,42.8864,43.3803,1946241.8948139,0.039288075821027,1.18505344343271
2006-10-27,43.495,43.9552,42.5406,42.9239,1310259.1332638,-0.010520904650267449,1.2480152619709153
2006-10-30,42.9239,43.076,42.0101,42.0101,574651.30179674,-0.021288839084985356,1.173480485279976
2006-10-31,42.6947,42.6947,41.6248,41.7789,1464254.9820325,-0.005503438458846821,1.1989247951899171
2006-11-02,41.5487,41.5487,39.7181,39.7181,2555386.1067742,-0.04932633458516145,1.1613561167241255
2006-11-03,40.4442,40.8256,39.8693,40.3701,1676424.3865383,0.016415689572260472,1.060908039774753
2006-11-06,41.0143,41.8945,40.6744,41.6248,1108179.2372825,0.0310799329206517,1.1461072554286706
2006-11-07,41.9696,42.3162,41.2859,42.0101,1532458.8550645,0.009256500932136591,1.178746037710068
